Country,State,State LGD Code,Year,Month,Settlement of Integrated goods and services tax ( IGST )_avg,Settlement of Integrated goods and services tax ( IGST )_max,Settlement of Integrated goods and services tax ( IGST )_min,Settlement of Integrated goods and services tax ( IGST )_sum,Settlement of Integrated goods and services tax ( IGST )_count,Settlement of Integrated goods and services tax ( IGST )_stddev,Settlement of Integrated goods and services tax ( IGST )_LandAreaWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationWeight,Settlement of Integrated goods and services tax ( IGST )_NumberOfHouseholdsWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationMaleWeight,Settlement of Integrated goods and services tax ( IGST )_TotalPopulationFemaleWeight
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","July, 2021",330.382389893,330.382389893,330.382389893,330.382389893,1,,330.382,330.382,330.382,330.382,330.382
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","August, 2021",423.257422388,423.257422388,423.257422388,423.257422388,1,,423.257,423.257,423.257,423.257,423.257
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","September, 2021",301.241124562,301.241124562,301.241124562,301.241124562,1,,301.241,301.241,301.241,301.241,301.241
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","October, 2021",384.934065436,384.934065436,384.934065436,384.934065436,1,,384.934,384.934,384.934,384.934,384.934
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","November, 2021",298.889727695,298.889727695,298.889727695,298.889727695,1,,298.89,298.89,298.89,298.89,298.89
India,Odisha,21,"Calendar Year (Jan - Dec), 2021","December, 2021",219.406651783,219.406651783,219.406651783,219.406651783,1,,219.407,219.407,219.407,219.407,219.407
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","January, 2022",316.448763333,316.448763333,316.448763333,316.448763333,1,,316.449,316.449,316.449,316.449,316.449
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","February, 2022",122.990918389,122.990918389,122.990918389,122.990918389,1,,122.991,122.991,122.991,122.991,122.991
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","March, 2022",209.238310436,209.238310436,209.238310436,209.238310436,1,,209.238,209.238,209.238,209.238,209.238
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","April, 2022",63.134837711,63.134837711,63.134837711,63.134837711,1,,63.135,63.135,63.135,63.135,63.135
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","May, 2022",163.368386479,163.368386479,163.368386479,163.368386479,1,,163.368,163.368,163.368,163.368,163.368
India,Odisha,21,"Calendar Year (Jan - Dec), 2022","June, 2022",212.366105995,212.366105995,212.366105995,212.366105995,1,,212.366,212.366,212.366,212.366,212.366
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017","August, 2017",78.713129078,78.713129078,78.713129078,78.713129078,1,,78.713,78.713,78.713,78.713,78.713
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017","September, 2017",131.0922189,131.0922189,131.0922189,131.0922189,1,,131.092,131.092,131.092,131.092,131.092
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017","October, 2017",145.751945569,145.751945569,145.751945569,145.751945569,1,,145.752,145.752,145.752,145.752,145.752
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017","November, 2017",189.9101374,189.9101374,189.9101374,189.9101374,1,,189.91,189.91,189.91,189.91,189.91
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017","December, 2017",185.2418802,185.2418802,185.2418802,185.2418802,1,,185.242,185.242,185.242,185.242,185.242
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","January, 2018",194.511671,194.511671,194.511671,194.511671,1,,194.512,194.512,194.512,194.512,194.512
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","February, 2018",169.1019107,169.1019107,169.1019107,169.1019107,1,,169.102,169.102,169.102,169.102,169.102
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","March, 2018",187.0115425,187.0115425,187.0115425,187.0115425,1,,187.012,187.012,187.012,187.012,187.012
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","April, 2018",159.3114377,159.3114377,159.3114377,159.3114377,1,,159.311,159.311,159.311,159.311,159.311
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","May, 2018",122.4988156,122.4988156,122.4988156,122.4988156,1,,122.499,122.499,122.499,122.499,122.499
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","June, 2018",147.7869552,147.7869552,147.7869552,147.7869552,1,,147.787,147.787,147.787,147.787,147.787
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","July, 2018",206.7930175,206.7930175,206.7930175,206.7930175,1,,206.793,206.793,206.793,206.793,206.793
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","August, 2018",161.309441332,161.309441332,161.309441332,161.309441332,1,,161.309,161.309,161.309,161.309,161.309
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","September, 2018",150.5533877,150.5533877,150.5533877,150.5533877,1,,150.553,150.553,150.553,150.553,150.553
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","October, 2018",215.4585372,215.4585372,215.4585372,215.4585372,1,,215.459,215.459,215.459,215.459,215.459
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","November, 2018",193.2086624,193.2086624,193.2086624,193.2086624,1,,193.209,193.209,193.209,193.209,193.209
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018","December, 2018",178.9990192,178.9990192,178.9990192,178.9990192,1,,178.999,178.999,178.999,178.999,178.999
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","January, 2019",65.8462367,65.8462367,65.8462367,65.8462367,1,,65.846,65.846,65.846,65.846,65.846
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","February, 2019",184.533170754,184.533170754,184.533170754,184.533170754,1,,184.533,184.533,184.533,184.533,184.533
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","March, 2019",140.1703574,140.1703574,140.1703574,140.1703574,1,,140.17,140.17,140.17,140.17,140.17
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","April, 2019",140.3623907,140.3623907,140.3623907,140.3623907,1,,140.362,140.362,140.362,140.362,140.362
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","May, 2019",132.0365725,132.0365725,132.0365725,132.0365725,1,,132.037,132.037,132.037,132.037,132.037
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","June, 2019",146.4914908,146.4914908,146.4914908,146.4914908,1,,146.491,146.491,146.491,146.491,146.491
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","July, 2019",235.3666149,235.3666149,235.3666149,235.3666149,1,,235.367,235.367,235.367,235.367,235.367
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","August, 2019",191.4935907266,191.4935907266,191.4935907266,191.4935907266,1,,191.494,191.494,191.494,191.494,191.494
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","September, 2019",197.7905932,197.7905932,197.7905932,197.7905932,1,,197.791,197.791,197.791,197.791,197.791
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","October, 2019",197.7888528,197.7888528,197.7888528,197.7888528,1,,197.789,197.789,197.789,197.789,197.789
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","November, 2019",215.3789404,215.3789404,215.3789404,215.3789404,1,,215.379,215.379,215.379,215.379,215.379
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019","December, 2019",184.0,184.0,184.0,184.0,1,,184.0,184.0,184.0,184.0,184.0
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","January, 2020",167.0,167.0,167.0,167.0,1,,167.0,167.0,167.0,167.0,167.0
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","February, 2020",136.2,136.2,136.2,136.2,1,,136.2,136.2,136.2,136.2,136.2
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","March, 2020",99.9981474,99.9981474,99.9981474,99.9981474,1,,99.998,99.998,99.998,99.998,99.998
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","April, 2020",92.83,92.83,92.83,92.83,1,,92.83,92.83,92.83,92.83,92.83
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","May, 2020",136.49,136.49,136.49,136.49,1,,136.49,136.49,136.49,136.49,136.49
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","June, 2020",77.1,77.1,77.1,77.1,1,,77.1,77.1,77.1,77.1,77.1
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","July, 2020",175.600329706,175.600329706,175.600329706,175.600329706,1,,175.6,175.6,175.6,175.6,175.6
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","August, 2020",122.457348407,122.457348407,122.457348407,122.457348407,1,,122.457,122.457,122.457,122.457,122.457
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","September, 2020",174.614892678,174.614892678,174.614892678,174.614892678,1,,174.615,174.615,174.615,174.615,174.615
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","October, 2020",220.119692545,220.119692545,220.119692545,220.119692545,1,,220.12,220.12,220.12,220.12,220.12
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","November, 2020",224.259853181,224.259853181,224.259853181,224.259853181,1,,224.26,224.26,224.26,224.26,224.26
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020","December, 2020",253.620838995,253.620838995,253.620838995,253.620838995,1,,253.621,253.621,253.621,253.621,253.621
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","January, 2021",181.136141514,181.136141514,181.136141514,181.136141514,1,,181.136,181.136,181.136,181.136,181.136
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","February, 2021",151.803375653,151.803375653,151.803375653,151.803375653,1,,151.803,151.803,151.803,151.803,151.803
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","January, 2019",751.4803074,751.4803074,751.4803074,751.4803074,1,,751.48,751.48,751.48,751.48,751.48
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","March, 2021",113.011028796,113.011028796,113.011028796,113.011028796,1,,113.011,113.011,113.011,113.011,113.011
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","April, 2021",137.567922164,137.567922164,137.567922164,137.567922164,1,,137.568,137.568,137.568,137.568,137.568
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","May, 2021",31.516317563,31.516317563,31.516317563,31.516317563,1,,31.516,31.516,31.516,31.516,31.516
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","June, 2021",94.283549528,94.283549528,94.283549528,94.283549528,1,,94.284,94.284,94.284,94.284,94.284
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","July, 2021",232.936316189,232.936316189,232.936316189,232.936316189,1,,232.936,232.936,232.936,232.936,232.936
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","August, 2021",326.365302398,326.365302398,326.365302398,326.365302398,1,,326.365,326.365,326.365,326.365,326.365
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","September, 2021",206.855023957,206.855023957,206.855023957,206.855023957,1,,206.855,206.855,206.855,206.855,206.855
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","October, 2021",227.966240629,227.966240629,227.966240629,227.966240629,1,,227.966,227.966,227.966,227.966,227.966
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","November, 2021",109.558472721,109.558472721,109.558472721,109.558472721,1,,109.558,109.558,109.558,109.558,109.558
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021","December, 2021",186.146044514,186.146044514,186.146044514,186.146044514,1,,186.146,186.146,186.146,186.146,186.146
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","January, 2022",175.313990502,175.313990502,175.313990502,175.313990502,1,,175.314,175.314,175.314,175.314,175.314
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","February, 2022",192.638581925,192.638581925,192.638581925,192.638581925,1,,192.639,192.639,192.639,192.639,192.639
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","March, 2022",192.098271192,192.098271192,192.098271192,192.098271192,1,,192.098,192.098,192.098,192.098,192.098
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","April, 2022",265.325338,265.325338,265.325338,265.325338,1,,265.325,265.325,265.325,265.325,265.325
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","May, 2022",105.347725653,105.347725653,105.347725653,105.347725653,1,,105.348,105.348,105.348,105.348,105.348
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022","June, 2022",164.846604853,164.846604853,164.846604853,164.846604853,1,,164.847,164.847,164.847,164.847,164.847
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017","August, 2017",313.688983339,313.688983339,313.688983339,313.688983339,1,,313.689,313.689,313.689,313.689,313.689
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017","September, 2017",381.7556475,381.7556475,381.7556475,381.7556475,1,,381.756,381.756,381.756,381.756,381.756
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017","October, 2017",657.421259441,657.421259441,657.421259441,657.421259441,1,,657.421,657.421,657.421,657.421,657.421
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017","November, 2017",628.5280066,628.5280066,628.5280066,628.5280066,1,,628.528,628.528,628.528,628.528,628.528
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017","December, 2017",667.7750893,667.7750893,667.7750893,667.7750893,1,,667.775,667.775,667.775,667.775,667.775
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","January, 2018",587.1007314,587.1007314,587.1007314,587.1007314,1,,587.101,587.101,587.101,587.101,587.101
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","February, 2018",607.3338283,607.3338283,607.3338283,607.3338283,1,,607.334,607.334,607.334,607.334,607.334
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","March, 2018",539.5923671,539.5923671,539.5923671,539.5923671,1,,539.592,539.592,539.592,539.592,539.592
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","April, 2018",774.5630856,774.5630856,774.5630856,774.5630856,1,,774.563,774.563,774.563,774.563,774.563
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","May, 2018",575.6689963,575.6689963,575.6689963,575.6689963,1,,575.669,575.669,575.669,575.669,575.669
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","June, 2018",736.5195793,736.5195793,736.5195793,736.5195793,1,,736.52,736.52,736.52,736.52,736.52
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","July, 2018",805.1640569,805.1640569,805.1640569,805.1640569,1,,805.164,805.164,805.164,805.164,805.164
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","August, 2018",703.84233927,703.84233927,703.84233927,703.84233927,1,,703.842,703.842,703.842,703.842,703.842
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","September, 2018",698.6282852,698.6282852,698.6282852,698.6282852,1,,698.628,698.628,698.628,698.628,698.628
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","October, 2018",733.2593334,733.2593334,733.2593334,733.2593334,1,,733.259,733.259,733.259,733.259,733.259
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","November, 2018",849.7512542,849.7512542,849.7512542,849.7512542,1,,849.751,849.751,849.751,849.751,849.751
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018","December, 2018",790.4252095,790.4252095,790.4252095,790.4252095,1,,790.425,790.425,790.425,790.425,790.425
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","February, 2019",753.476119314,753.476119314,753.476119314,753.476119314,1,,753.476,753.476,753.476,753.476,753.476
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","March, 2019",759.2090517,759.2090517,759.2090517,759.2090517,1,,759.209,759.209,759.209,759.209,759.209
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","April, 2019",820.4473724,820.4473724,820.4473724,820.4473724,1,,820.447,820.447,820.447,820.447,820.447
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","May, 2019",757.023141,757.023141,757.023141,757.023141,1,,757.023,757.023,757.023,757.023,757.023
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","June, 2019",890.8289168,890.8289168,890.8289168,890.8289168,1,,890.829,890.829,890.829,890.829,890.829
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","July, 2019",1058.7198272,1058.7198272,1058.7198272,1058.7198272,1,,1058.72,1058.72,1058.72,1058.72,1058.72
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","August, 2019",803.5392472124,803.5392472124,803.5392472124,803.5392472124,1,,803.539,803.539,803.539,803.539,803.539
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","September, 2019",743.3615969,743.3615969,743.3615969,743.3615969,1,,743.362,743.362,743.362,743.362,743.362
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","October, 2019",640.0017366,640.0017366,640.0017366,640.0017366,1,,640.002,640.002,640.002,640.002,640.002
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","November, 2019",970.2787315,970.2787315,970.2787315,970.2787315,1,,970.279,970.279,970.279,970.279,970.279
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019","December, 2019",837.0,837.0,837.0,837.0,1,,837.0,837.0,837.0,837.0,837.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","January, 2020",870.0,870.0,870.0,870.0,1,,870.0,870.0,870.0,870.0,870.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","February, 2020",815.8,815.8,815.8,815.8,1,,815.8,815.8,815.8,815.8,815.8
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","March, 2020",720.0168972,720.0168972,720.0168972,720.0168972,1,,720.017,720.017,720.017,720.017,720.017
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","April, 2020",101.97,101.97,101.97,101.97,1,,101.97,101.97,101.97,101.97,101.97
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","May, 2020",360.83,360.83,360.83,360.83,1,,360.83,360.83,360.83,360.83,360.83
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","June, 2020",455.2,455.2,455.2,455.2,1,,455.2,455.2,455.2,455.2,455.2
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","July, 2020",1011.532533023,1011.532533023,1011.532533023,1011.532533023,1,,1011.533,1011.533,1011.533,1011.533,1011.533
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","August, 2020",785.553715965,785.553715965,785.553715965,785.553715965,1,,785.554,785.554,785.554,785.554,785.554
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","September, 2020",854.658398797,854.658398797,854.658398797,854.658398797,1,,854.658,854.658,854.658,854.658,854.658
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","October, 2020",979.947517452,979.947517452,979.947517452,979.947517452,1,,979.948,979.948,979.948,979.948,979.948
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","November, 2020",979.347937194,979.347937194,979.347937194,979.347937194,1,,979.348,979.348,979.348,979.348,979.348
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020","December, 2020",1019.657167945,1019.657167945,1019.657167945,1019.657167945,1,,1019.657,1019.657,1019.657,1019.657,1019.657
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021","January, 2021",837.875325673,837.875325673,837.875325673,837.875325673,1,,837.875,837.875,837.875,837.875,837.875
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021","February, 2021",827.428136046,827.428136046,827.428136046,827.428136046,1,,827.428,827.428,827.428,827.428,827.428
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021","March, 2021",868.713301584,868.713301584,868.713301584,868.713301584,1,,868.713,868.713,868.713,868.713,868.713
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021","April, 2021",1051.591211628,1051.591211628,1051.591211628,1051.591211628,1,,1051.591,1051.591,1051.591,1051.591,1051.591
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021","May, 2021",609.789797847,609.789797847,609.789797847,609.789797847,1,,609.79,609.79,609.79,609.79,609.79
