Country,State,State LGD code,Year,Revenue Deficit_avg,Revenue Deficit_max,Revenue Deficit_min,Revenue Deficit_sum,Revenue Deficit_count,Revenue Deficit_stddev,Revenue Deficit_LandAreaWeight,Revenue Deficit_TotalPopulationWeight,Revenue Deficit_NumberOfHouseholdsWeight,Revenue Deficit_TotalPopulationMaleWeight,Revenue Deficit_TotalPopulationFemaleWeight,Pension expenditure_avg,Pension expenditure_max,Pension expenditure_min,Pension expenditure_sum,Pension expenditure_count,Pension expenditure_stddev,Pension expenditure_LandAreaWeight,Pension expenditure_TotalPopulationWeight,Pension expenditure_NumberOfHouseholdsWeight,Pension expenditure_TotalPopulationMaleWeight,Pension expenditure_TotalPopulationFemaleWeight,Primary Deficit_avg,Primary Deficit_max,Primary Deficit_min,Primary Deficit_sum,Primary Deficit_count,Primary Deficit_stddev,Primary Deficit_LandAreaWeight,Primary Deficit_TotalPopulationWeight,Primary Deficit_NumberOfHouseholdsWeight,Primary Deficit_TotalPopulationMaleWeight,Primary Deficit_TotalPopulationFemaleWeight,Gross Fiscal Deficit_avg,Gross Fiscal Deficit_max,Gross Fiscal Deficit_min,Gross Fiscal Deficit_sum,Gross Fiscal Deficit_count,Gross Fiscal Deficit_stddev,Gross Fiscal Deficit_LandAreaWeight,Gross Fiscal Deficit_TotalPopulationWeight,Gross Fiscal Deficit_NumberOfHouseholdsWeight,Gross Fiscal Deficit_TotalPopulationMaleWeight,Gross Fiscal Deficit_TotalPopulationFemaleWeight,Capital outlay_avg,Capital outlay_max,Capital outlay_min,Capital outlay_sum,Capital outlay_count,Capital outlay_stddev,Capital outlay_LandAreaWeight,Capital outlay_TotalPopulationWeight,Capital outlay_NumberOfHouseholdsWeight,Capital outlay_TotalPopulationMaleWeight,Capital outlay_TotalPopulationFemaleWeight,Social sector expenditure_avg,Social sector expenditure_max,Social sector expenditure_min,Social sector expenditure_sum,Social sector expenditure_count,Social sector expenditure_stddev,Social sector expenditure_LandAreaWeight,Social sector expenditure_TotalPopulationWeight,Social sector expenditure_NumberOfHouseholdsWeight,Social sector expenditure_TotalPopulationMaleWeight,Social sector expenditure_TotalPopulationFemaleWeight,Own tax revenue_avg,Own tax revenue_max,Own tax revenue_min,Own tax revenue_sum,Own tax revenue_count,Own tax revenue_stddev,Own tax revenue_LandAreaWeight,Own tax revenue_TotalPopulationWeight,Own tax revenue_NumberOfHouseholdsWeight,Own tax revenue_TotalPopulationMaleWeight,Own tax revenue_TotalPopulationFemaleWeight,Own non-tax revenue_avg,Own non-tax revenue_max,Own non-tax revenue_min,Own non-tax revenue_sum,Own non-tax revenue_count,Own non-tax revenue_stddev,Own non-tax revenue_LandAreaWeight,Own non-tax revenue_TotalPopulationWeight,Own non-tax revenue_NumberOfHouseholdsWeight,Own non-tax revenue_TotalPopulationMaleWeight,Own non-tax revenue_TotalPopulationFemaleWeight,Interest payments_avg,Interest payments_max,Interest payments_min,Interest payments_sum,Interest payments_count,Interest payments_stddev,Interest payments_LandAreaWeight,Interest payments_TotalPopulationWeight,Interest payments_NumberOfHouseholdsWeight,Interest payments_TotalPopulationMaleWeight,Interest payments_TotalPopulationFemaleWeight,Capital expenditure_avg,Capital expenditure_max,Capital expenditure_min,Capital expenditure_sum,Capital expenditure_count,Capital expenditure_stddev,Capital expenditure_LandAreaWeight,Capital expenditure_TotalPopulationWeight,Capital expenditure_NumberOfHouseholdsWeight,Capital expenditure_TotalPopulationMaleWeight,Capital expenditure_TotalPopulationFemaleWeight
India,Sikkim,11,"Financial Year (Apr - Mar), 2020",-630.0,-630.0,-630.0,-630.0,1,,-630.0,-630.0,-630.0,-630.0,-630.0,960.0,960.0,960.0,960.0,1,,960.0,960.0,960.0,960.0,960.0,484.0,484.0,484.0,484.0,1,,484.0,484.0,484.0,484.0,484.0,1046.0,1046.0,1046.0,1046.0,1,,1046.0,1046.0,1046.0,1046.0,1046.0,1664.0,1664.0,1664.0,1664.0,1,,1664.0,1664.0,1664.0,1664.0,1664.0,3509.0,3509.0,3509.0,3509.0,1,,3509.0,3509.0,3509.0,3509.0,3509.0,1242.0,1242.0,1242.0,1242.0,1,,1242.0,1242.0,1242.0,1242.0,1242.0,711.0,711.0,711.0,711.0,1,,711.0,711.0,711.0,711.0,711.0,562.0,562.0,562.0,562.0,1,,562.0,562.0,562.0,562.0,562.0,1756.0,1756.0,1756.0,1756.0,1,,1756.0,1756.0,1756.0,1756.0,1756.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2011",-1081.0,-1081.0,-1081.0,-1081.0,1,,-1081.0,-1081.0,-1081.0,-1081.0,-1081.0,238.0,238.0,238.0,238.0,1,,238.0,238.0,238.0,238.0,238.0,705.0,705.0,705.0,705.0,1,,705.0,705.0,705.0,705.0,705.0,987.0,987.0,987.0,987.0,1,,987.0,987.0,987.0,987.0,987.0,2066.0,2066.0,2066.0,2066.0,1,,2066.0,2066.0,2066.0,2066.0,2066.0,2158.0,2158.0,2158.0,2158.0,1,,2158.0,2158.0,2158.0,2158.0,2158.0,318.0,318.0,318.0,318.0,1,,318.0,318.0,318.0,318.0,318.0,361.0,361.0,361.0,361.0,1,,361.0,361.0,361.0,361.0,361.0,282.0,282.0,282.0,282.0,1,,282.0,282.0,282.0,282.0,282.0,2247.0,2247.0,2247.0,2247.0,1,,2247.0,2247.0,2247.0,2247.0,2247.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2012",-975.0,-975.0,-975.0,-975.0,1,,-975.0,-975.0,-975.0,-975.0,-975.0,331.0,331.0,331.0,331.0,1,,331.0,331.0,331.0,331.0,331.0,-40.0,-40.0,-40.0,-40.0,1,,-40.0,-40.0,-40.0,-40.0,-40.0,232.0,232.0,232.0,232.0,1,,232.0,232.0,232.0,232.0,232.0,1206.0,1206.0,1206.0,1206.0,1,,1206.0,1206.0,1206.0,1206.0,1206.0,1938.0,1938.0,1938.0,1938.0,1,,1938.0,1938.0,1938.0,1938.0,1938.0,316.0,316.0,316.0,316.0,1,,316.0,316.0,316.0,316.0,316.0,284.0,284.0,284.0,284.0,1,,284.0,284.0,284.0,284.0,284.0,272.0,272.0,272.0,272.0,1,,272.0,272.0,272.0,272.0,272.0,1567.0,1567.0,1567.0,1567.0,1,,1567.0,1567.0,1567.0,1567.0,1567.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2013",-89.0,-89.0,-89.0,-89.0,1,,-89.0,-89.0,-89.0,-89.0,-89.0,398.0,398.0,398.0,398.0,1,,398.0,398.0,398.0,398.0,398.0,1293.0,1293.0,1293.0,1293.0,1,,1293.0,1293.0,1293.0,1293.0,1293.0,1606.0,1606.0,1606.0,1606.0,1,,1606.0,1606.0,1606.0,1606.0,1606.0,1680.0,1680.0,1680.0,1680.0,1,,1680.0,1680.0,1680.0,1680.0,1680.0,2554.0,2554.0,2554.0,2554.0,1,,2554.0,2554.0,2554.0,2554.0,2554.0,435.0,435.0,435.0,435.0,1,,435.0,435.0,435.0,435.0,435.0,405.0,405.0,405.0,405.0,1,,405.0,405.0,405.0,405.0,405.0,313.0,313.0,313.0,313.0,1,,313.0,313.0,313.0,313.0,313.0,2050.0,2050.0,2050.0,2050.0,1,,2050.0,2050.0,2050.0,2050.0,2050.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2014",-1979.0,-1979.0,-1979.0,-1979.0,1,,-1979.0,-1979.0,-1979.0,-1979.0,-1979.0,481.0,481.0,481.0,481.0,1,,481.0,481.0,481.0,481.0,481.0,-870.0,-870.0,-870.0,-870.0,1,,-870.0,-870.0,-870.0,-870.0,-870.0,-519.0,-519.0,-519.0,-519.0,1,,-519.0,-519.0,-519.0,-519.0,-519.0,1483.0,1483.0,1483.0,1483.0,1,,1483.0,1483.0,1483.0,1483.0,1483.0,3055.0,3055.0,3055.0,3055.0,1,,3055.0,3055.0,3055.0,3055.0,3055.0,462.0,462.0,462.0,462.0,1,,462.0,462.0,462.0,462.0,462.0,458.0,458.0,458.0,458.0,1,,458.0,458.0,458.0,458.0,458.0,351.0,351.0,351.0,351.0,1,,351.0,351.0,351.0,351.0,351.0,1682.0,1682.0,1682.0,1682.0,1,,1682.0,1682.0,1682.0,1682.0,1682.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2015",-2190.0,-2190.0,-2190.0,-2190.0,1,,-2190.0,-2190.0,-2190.0,-2190.0,-2190.0,555.0,555.0,555.0,555.0,1,,555.0,555.0,555.0,555.0,555.0,-605.0,-605.0,-605.0,-605.0,1,,-605.0,-605.0,-605.0,-605.0,-605.0,-190.0,-190.0,-190.0,-190.0,1,,-190.0,-190.0,-190.0,-190.0,-190.0,1993.0,1993.0,1993.0,1993.0,1,,1993.0,1993.0,1993.0,1993.0,1993.0,3358.0,3358.0,3358.0,3358.0,1,,3358.0,3358.0,3358.0,3358.0,3358.0,535.0,535.0,535.0,535.0,1,,535.0,535.0,535.0,535.0,535.0,392.0,392.0,392.0,392.0,1,,392.0,392.0,392.0,392.0,392.0,416.0,416.0,416.0,416.0,1,,416.0,416.0,416.0,416.0,416.0,3706.0,3706.0,3706.0,3706.0,1,,3706.0,3706.0,3706.0,3706.0,3706.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2016",-2385.0,-2385.0,-2385.0,-2385.0,1,,-2385.0,-2385.0,-2385.0,-2385.0,-2385.0,641.0,641.0,641.0,641.0,1,,641.0,641.0,641.0,641.0,641.0,-1244.0,-1244.0,-1244.0,-1244.0,1,,-1244.0,-1244.0,-1244.0,-1244.0,-1244.0,-845.0,-845.0,-845.0,-845.0,1,,-845.0,-845.0,-845.0,-845.0,-845.0,1544.0,1544.0,1544.0,1544.0,1,,1544.0,1544.0,1544.0,1544.0,1544.0,4148.0,4148.0,4148.0,4148.0,1,,4148.0,4148.0,4148.0,4148.0,4148.0,709.0,709.0,709.0,709.0,1,,709.0,709.0,709.0,709.0,709.0,545.0,545.0,545.0,545.0,1,,545.0,545.0,545.0,545.0,545.0,399.0,399.0,399.0,399.0,1,,399.0,399.0,399.0,399.0,399.0,2786.0,2786.0,2786.0,2786.0,1,,2786.0,2786.0,2786.0,2786.0,2786.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2017",-2874.0,-2874.0,-2874.0,-2874.0,1,,-2874.0,-2874.0,-2874.0,-2874.0,-2874.0,924.0,924.0,924.0,924.0,1,,924.0,924.0,924.0,924.0,924.0,-154.0,-154.0,-154.0,-154.0,1,,-154.0,-154.0,-154.0,-154.0,-154.0,313.0,313.0,313.0,313.0,1,,313.0,313.0,313.0,313.0,313.0,3188.0,3188.0,3188.0,3188.0,1,,3188.0,3188.0,3188.0,3188.0,3188.0,5476.0,5476.0,5476.0,5476.0,1,,5476.0,5476.0,5476.0,5476.0,5476.0,1747.0,1747.0,1747.0,1747.0,1,,1747.0,1747.0,1747.0,1747.0,1747.0,366.0,366.0,366.0,366.0,1,,366.0,366.0,366.0,366.0,366.0,467.0,467.0,467.0,467.0,1,,467.0,467.0,467.0,467.0,467.0,3802.0,3802.0,3802.0,3802.0,1,,3802.0,3802.0,3802.0,3802.0,3802.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2018",-3767.0,-3767.0,-3767.0,-3767.0,1,,-3767.0,-3767.0,-3767.0,-3767.0,-3767.0,894.0,894.0,894.0,894.0,1,,894.0,894.0,894.0,894.0,894.0,1450.0,1450.0,1450.0,1450.0,1,,1450.0,1450.0,1450.0,1450.0,1450.0,1976.0,1976.0,1976.0,1976.0,1,,1976.0,1976.0,1976.0,1976.0,1976.0,5727.0,5727.0,5727.0,5727.0,1,,5727.0,5727.0,5727.0,5727.0,5727.0,6372.0,6372.0,6372.0,6372.0,1,,6372.0,6372.0,6372.0,6372.0,6372.0,1274.0,1274.0,1274.0,1274.0,1,,1274.0,1274.0,1274.0,1274.0,1274.0,609.0,609.0,609.0,609.0,1,,609.0,609.0,609.0,609.0,609.0,526.0,526.0,526.0,526.0,1,,526.0,526.0,526.0,526.0,526.0,6284.0,6284.0,6284.0,6284.0,1,,6284.0,6284.0,6284.0,6284.0,6284.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2019",-3594.0,-3594.0,-3594.0,-3594.0,1,,-3594.0,-3594.0,-3594.0,-3594.0,-3594.0,937.0,937.0,937.0,937.0,1,,937.0,937.0,937.0,937.0,937.0,221.0,221.0,221.0,221.0,1,,221.0,221.0,221.0,221.0,221.0,862.0,862.0,862.0,862.0,1,,862.0,862.0,862.0,862.0,862.0,4445.0,4445.0,4445.0,4445.0,1,,4445.0,4445.0,4445.0,4445.0,4445.0,6210.0,6210.0,6210.0,6210.0,1,,6210.0,6210.0,6210.0,6210.0,6210.0,1255.0,1255.0,1255.0,1255.0,1,,1255.0,1255.0,1255.0,1255.0,1255.0,861.0,861.0,861.0,861.0,1,,861.0,861.0,861.0,861.0,861.0,640.0,640.0,640.0,640.0,1,,640.0,640.0,640.0,640.0,640.0,4962.0,4962.0,4962.0,4962.0,1,,4962.0,4962.0,4962.0,4962.0,4962.0
India,Arunachal Pradesh,12,"Financial Year (Apr - Mar), 2020",-6381.0,-6381.0,-6381.0,-6381.0,1,,-6381.0,-6381.0,-6381.0,-6381.0,-6381.0,0.0,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,1,,21.0,21.0,21.0,21.0,21.0,731.0,731.0,731.0,731.0,1,,731.0,731.0,731.0,731.0,731.0,7115.0,7115.0,7115.0,7115.0,1,,7115.0,7115.0,7115.0,7115.0,7115.0,6270.0,6270.0,6270.0,6270.0,1,,6270.0,6270.0,6270.0,6270.0,6270.0,1316.0,1316.0,1316.0,1316.0,1,,1316.0,1316.0,1316.0,1316.0,1316.0,600.0,600.0,600.0,600.0,1,,600.0,600.0,600.0,600.0,600.0,711.0,711.0,711.0,711.0,1,,711.0,711.0,711.0,711.0,711.0,7547.0,7547.0,7547.0,7547.0,1,,7547.0,7547.0,7547.0,7547.0,7547.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2011",-711.0,-711.0,-711.0,-711.0,1,,-711.0,-711.0,-711.0,-711.0,-711.0,587.0,587.0,587.0,587.0,1,,587.0,587.0,587.0,587.0,587.0,122.0,122.0,122.0,122.0,1,,122.0,122.0,122.0,122.0,122.0,539.0,539.0,539.0,539.0,1,,539.0,539.0,539.0,539.0,539.0,1249.0,1249.0,1249.0,1249.0,1,,1249.0,1249.0,1249.0,1249.0,1249.0,1606.0,1606.0,1606.0,1606.0,1,,1606.0,1606.0,1606.0,1606.0,1606.0,304.0,304.0,304.0,304.0,1,,304.0,304.0,304.0,304.0,304.0,233.0,233.0,233.0,233.0,1,,233.0,233.0,233.0,233.0,233.0,417.0,417.0,417.0,417.0,1,,417.0,417.0,417.0,417.0,417.0,1573.0,1573.0,1573.0,1573.0,1,,1573.0,1573.0,1573.0,1573.0,1573.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2012",-603.0,-603.0,-603.0,-603.0,1,,-603.0,-603.0,-603.0,-603.0,-603.0,677.0,677.0,677.0,677.0,1,,677.0,677.0,677.0,677.0,677.0,203.0,203.0,203.0,203.0,1,,203.0,203.0,203.0,203.0,203.0,654.0,654.0,654.0,654.0,1,,654.0,654.0,654.0,654.0,654.0,1255.0,1255.0,1255.0,1255.0,1,,1255.0,1255.0,1255.0,1255.0,1255.0,1969.0,1969.0,1969.0,1969.0,1,,1969.0,1969.0,1969.0,1969.0,1969.0,340.0,340.0,340.0,340.0,1,,340.0,340.0,340.0,340.0,340.0,207.0,207.0,207.0,207.0,1,,207.0,207.0,207.0,207.0,207.0,451.0,451.0,451.0,451.0,1,,451.0,451.0,451.0,451.0,451.0,1593.0,1593.0,1593.0,1593.0,1,,1593.0,1593.0,1593.0,1593.0,1593.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2013",-748.0,-748.0,-748.0,-748.0,1,,-748.0,-748.0,-748.0,-748.0,-748.0,695.0,695.0,695.0,695.0,1,,695.0,695.0,695.0,695.0,695.0,-34.0,-34.0,-34.0,-34.0,1,,-34.0,-34.0,-34.0,-34.0,-34.0,459.0,459.0,459.0,459.0,1,,459.0,459.0,459.0,459.0,459.0,1207.0,1207.0,1207.0,1207.0,1,,1207.0,1207.0,1207.0,1207.0,1207.0,2150.0,2150.0,2150.0,2150.0,1,,2150.0,2150.0,2150.0,2150.0,2150.0,333.0,333.0,333.0,333.0,1,,333.0,333.0,333.0,333.0,333.0,217.0,217.0,217.0,217.0,1,,217.0,217.0,217.0,217.0,217.0,494.0,494.0,494.0,494.0,1,,494.0,494.0,494.0,494.0,494.0,1477.0,1477.0,1477.0,1477.0,1,,1477.0,1477.0,1477.0,1477.0,1477.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2014",-889.0,-889.0,-889.0,-889.0,1,,-889.0,-889.0,-889.0,-889.0,-889.0,905.0,905.0,905.0,905.0,1,,905.0,905.0,905.0,905.0,905.0,-421.0,-421.0,-421.0,-421.0,1,,-421.0,-421.0,-421.0,-421.0,-421.0,134.0,134.0,134.0,134.0,1,,134.0,134.0,134.0,134.0,134.0,1023.0,1023.0,1023.0,1023.0,1,,1023.0,1023.0,1023.0,1023.0,1023.0,2504.0,2504.0,2504.0,2504.0,1,,2504.0,2504.0,2504.0,2504.0,2504.0,389.0,389.0,389.0,389.0,1,,389.0,389.0,389.0,389.0,389.0,271.0,271.0,271.0,271.0,1,,271.0,271.0,271.0,271.0,271.0,555.0,555.0,555.0,555.0,1,,555.0,555.0,555.0,555.0,555.0,1324.0,1324.0,1324.0,1324.0,1,,1324.0,1324.0,1324.0,1324.0,1324.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2015",-462.0,-462.0,-462.0,-462.0,1,,-462.0,-462.0,-462.0,-462.0,-462.0,1029.0,1029.0,1029.0,1029.0,1,,1029.0,1029.0,1029.0,1029.0,1029.0,11.0,11.0,11.0,11.0,1,,11.0,11.0,11.0,11.0,11.0,597.0,597.0,597.0,597.0,1,,597.0,597.0,597.0,597.0,597.0,1059.0,1059.0,1059.0,1059.0,1,,1059.0,1059.0,1059.0,1059.0,1059.0,2725.0,2725.0,2725.0,2725.0,1,,2725.0,2725.0,2725.0,2725.0,2725.0,427.0,427.0,427.0,427.0,1,,427.0,427.0,427.0,427.0,427.0,256.0,256.0,256.0,256.0,1,,256.0,256.0,256.0,256.0,256.0,586.0,586.0,586.0,586.0,1,,586.0,586.0,586.0,586.0,586.0,1577.0,1577.0,1577.0,1577.0,1,,1577.0,1577.0,1577.0,1577.0,1577.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2016",-778.0,-778.0,-778.0,-778.0,1,,-778.0,-778.0,-778.0,-778.0,-778.0,1093.0,1093.0,1093.0,1093.0,1,,1093.0,1093.0,1093.0,1093.0,1093.0,-340.0,-340.0,-340.0,-340.0,1,,-340.0,-340.0,-340.0,-340.0,-340.0,295.0,295.0,295.0,295.0,1,,295.0,295.0,295.0,295.0,295.0,1074.0,1074.0,1074.0,1074.0,1,,1074.0,1074.0,1074.0,1074.0,1074.0,3583.0,3583.0,3583.0,3583.0,1,,3583.0,3583.0,3583.0,3583.0,3583.0,511.0,511.0,511.0,511.0,1,,511.0,511.0,511.0,511.0,511.0,346.0,346.0,346.0,346.0,1,,346.0,346.0,346.0,346.0,346.0,635.0,635.0,635.0,635.0,1,,635.0,635.0,635.0,635.0,635.0,1588.0,1588.0,1588.0,1588.0,1,,1588.0,1588.0,1588.0,1588.0,1588.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2017",-828.0,-828.0,-828.0,-828.0,1,,-828.0,-828.0,-828.0,-828.0,-828.0,1264.0,1264.0,1264.0,1264.0,1,,1264.0,1264.0,1264.0,1264.0,1264.0,-232.0,-232.0,-232.0,-232.0,1,,-232.0,-232.0,-232.0,-232.0,-232.0,446.0,446.0,446.0,446.0,1,,446.0,446.0,446.0,446.0,446.0,1275.0,1275.0,1275.0,1275.0,1,,1275.0,1275.0,1275.0,1275.0,1275.0,4480.0,4480.0,4480.0,4480.0,1,,4480.0,4480.0,4480.0,4480.0,4480.0,977.0,977.0,977.0,977.0,1,,977.0,977.0,977.0,977.0,977.0,389.0,389.0,389.0,389.0,1,,389.0,389.0,389.0,389.0,389.0,678.0,678.0,678.0,678.0,1,,678.0,678.0,678.0,678.0,678.0,1821.0,1821.0,1821.0,1821.0,1,,1821.0,1821.0,1821.0,1821.0,1821.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2018",-517.0,-517.0,-517.0,-517.0,1,,-517.0,-517.0,-517.0,-517.0,-517.0,1553.0,1553.0,1553.0,1553.0,1,,1553.0,1553.0,1553.0,1553.0,1553.0,311.0,311.0,311.0,311.0,1,,311.0,311.0,311.0,311.0,311.0,1082.0,1082.0,1082.0,1082.0,1,,1082.0,1082.0,1082.0,1082.0,1082.0,1596.0,1596.0,1596.0,1596.0,1,,1596.0,1596.0,1596.0,1596.0,1596.0,4172.0,4172.0,4172.0,4172.0,1,,4172.0,4172.0,4172.0,4172.0,4172.0,921.0,921.0,921.0,921.0,1,,921.0,921.0,921.0,921.0,921.0,255.0,255.0,255.0,255.0,1,,255.0,255.0,255.0,255.0,255.0,772.0,772.0,772.0,772.0,1,,772.0,772.0,772.0,772.0,772.0,2238.0,2238.0,2238.0,2238.0,1,,2238.0,2238.0,2238.0,2238.0,2238.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2019",574.0,574.0,574.0,574.0,1,,574.0,574.0,574.0,574.0,574.0,1901.0,1901.0,1901.0,1901.0,1,,1901.0,1901.0,1901.0,1901.0,1901.0,1561.0,1561.0,1561.0,1561.0,1,,1561.0,1561.0,1561.0,1561.0,1561.0,2448.0,2448.0,2448.0,2448.0,1,,2448.0,2448.0,2448.0,2448.0,2448.0,1866.0,1866.0,1866.0,1866.0,1,,1866.0,1866.0,1866.0,1866.0,1866.0,5269.0,5269.0,5269.0,5269.0,1,,5269.0,5269.0,5269.0,5269.0,5269.0,937.0,937.0,937.0,937.0,1,,937.0,937.0,937.0,937.0,937.0,373.0,373.0,373.0,373.0,1,,373.0,373.0,373.0,373.0,373.0,886.0,886.0,886.0,886.0,1,,886.0,886.0,886.0,886.0,886.0,2631.0,2631.0,2631.0,2631.0,1,,2631.0,2631.0,2631.0,2631.0,2631.0
India,Nagaland,13,"Financial Year (Apr - Mar), 2020",-1024.0,-1024.0,-1024.0,-1024.0,1,,-1024.0,-1024.0,-1024.0,-1024.0,-1024.0,2188.0,2188.0,2188.0,2188.0,1,,2188.0,2188.0,2188.0,2188.0,2188.0,384.0,384.0,384.0,384.0,1,,384.0,384.0,384.0,384.0,384.0,1355.0,1355.0,1355.0,1355.0,1,,1355.0,1355.0,1355.0,1355.0,1355.0,2377.0,2377.0,2377.0,2377.0,1,,2377.0,2377.0,2377.0,2377.0,2377.0,5877.0,5877.0,5877.0,5877.0,1,,5877.0,5877.0,5877.0,5877.0,5877.0,1011.0,1011.0,1011.0,1011.0,1,,1011.0,1011.0,1011.0,1011.0,1011.0,272.0,272.0,272.0,272.0,1,,272.0,272.0,272.0,272.0,272.0,971.0,971.0,971.0,971.0,1,,971.0,971.0,971.0,971.0,971.0,2926.0,2926.0,2926.0,2926.0,1,,2926.0,2926.0,2926.0,2926.0,2926.0
India,Manipur,14,"Financial Year (Apr - Mar), 2011",-648.0,-648.0,-648.0,-648.0,1,,-648.0,-648.0,-648.0,-648.0,-648.0,628.0,628.0,628.0,628.0,1,,628.0,628.0,628.0,628.0,628.0,650.0,650.0,650.0,650.0,1,,650.0,650.0,650.0,650.0,650.0,1047.0,1047.0,1047.0,1047.0,1,,1047.0,1047.0,1047.0,1047.0,1047.0,1697.0,1697.0,1697.0,1697.0,1,,1697.0,1697.0,1697.0,1697.0,1697.0,2018.0,2018.0,2018.0,2018.0,1,,2018.0,2018.0,2018.0,2018.0,2018.0,368.0,368.0,368.0,368.0,1,,368.0,368.0,368.0,368.0,368.0,312.0,312.0,312.0,312.0,1,,312.0,312.0,312.0,312.0,312.0,397.0,397.0,397.0,397.0,1,,397.0,397.0,397.0,397.0,397.0,1857.0,1857.0,1857.0,1857.0,1,,1857.0,1857.0,1857.0,1857.0,1857.0
India,Manipur,14,"Financial Year (Apr - Mar), 2012",-1503.0,-1503.0,-1503.0,-1503.0,1,,-1503.0,-1503.0,-1503.0,-1503.0,-1503.0,760.0,760.0,760.0,760.0,1,,760.0,760.0,760.0,760.0,760.0,-432.0,-432.0,-432.0,-432.0,1,,-432.0,-432.0,-432.0,-432.0,-432.0,1.0,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1502.0,1502.0,1502.0,1502.0,1,,1502.0,1502.0,1502.0,1502.0,1502.0,2051.0,2051.0,2051.0,2051.0,1,,2051.0,2051.0,2051.0,2051.0,2051.0,333.0,333.0,333.0,333.0,1,,333.0,333.0,333.0,333.0,333.0,232.0,232.0,232.0,232.0,1,,232.0,232.0,232.0,232.0,232.0,433.0,433.0,433.0,433.0,1,,433.0,433.0,433.0,433.0,433.0,1677.0,1677.0,1677.0,1677.0,1,,1677.0,1677.0,1677.0,1677.0,1677.0
India,Manipur,14,"Financial Year (Apr - Mar), 2013",-1564.0,-1564.0,-1564.0,-1564.0,1,,-1564.0,-1564.0,-1564.0,-1564.0,-1564.0,771.0,771.0,771.0,771.0,1,,771.0,771.0,771.0,771.0,771.0,-718.0,-718.0,-718.0,-718.0,1,,-718.0,-718.0,-718.0,-718.0,-718.0,-273.0,-273.0,-273.0,-273.0,1,,-273.0,-273.0,-273.0,-273.0,-273.0,1292.0,1292.0,1292.0,1292.0,1,,1292.0,1292.0,1292.0,1292.0,1292.0,2107.0,2107.0,2107.0,2107.0,1,,2107.0,2107.0,2107.0,2107.0,2107.0,473.0,473.0,473.0,473.0,1,,473.0,473.0,473.0,473.0,473.0,261.0,261.0,261.0,261.0,1,,261.0,261.0,261.0,261.0,261.0,445.0,445.0,445.0,445.0,1,,445.0,445.0,445.0,445.0,445.0,1454.0,1454.0,1454.0,1454.0,1,,1454.0,1454.0,1454.0,1454.0,1454.0
India,Manipur,14,"Financial Year (Apr - Mar), 2014",-731.0,-731.0,-731.0,-731.0,1,,-731.0,-731.0,-731.0,-731.0,-731.0,934.0,934.0,934.0,934.0,1,,934.0,934.0,934.0,934.0,934.0,128.0,128.0,128.0,128.0,1,,128.0,128.0,128.0,128.0,128.0,601.0,601.0,601.0,601.0,1,,601.0,601.0,601.0,601.0,601.0,1332.0,1332.0,1332.0,1332.0,1,,1332.0,1332.0,1332.0,1332.0,1332.0,3129.0,3129.0,3129.0,3129.0,1,,3129.0,3129.0,3129.0,3129.0,3129.0,517.0,517.0,517.0,517.0,1,,517.0,517.0,517.0,517.0,517.0,184.0,184.0,184.0,184.0,1,,184.0,184.0,184.0,184.0,184.0,473.0,473.0,473.0,473.0,1,,473.0,473.0,473.0,473.0,473.0,1606.0,1606.0,1606.0,1606.0,1,,1606.0,1606.0,1606.0,1606.0,1606.0
